intent_name,user_says
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,Belum terima cashback
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,cashback tidak di terima .smpai dgn hr ini kok gak msk ke saldo toko cash/ovo sya ya?
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,saya baru saja melakukan pembayaran listrik transaksi sudah berhasil  tapi kenapa cashback tidak masuk ya.
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,"cash back , ulasan, dan point belum masuk , transaksi sudah selesai ."
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,Cashback pembayaran tagihan listrik dgn kode promo PLNPASTI belum masuk toko cashbsaya
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,cashback promo tidak saya dapatkan
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,cash back saya tidak masuk untuk pembayaran kartu hallo
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,cashback blm masuk utk transaksi Hari ini
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,sampai skrg sy blm dpt cashback
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,dibantu cashback transaksi itu sebesar Rp. 38rb an  blm saya terima
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,mengapa saya tidak mendapatkan cash back dan point padahal saya sudah melakukan pembayaran tagihan bpjs saya menggunakan voucher
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit, tetapi sudah banyak yg barang saya terima hr ini cashback tidak ada yg masuk satupun.
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,cashback belum keterima padahal transaksi sudah selesai
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,tetapi saya tdk bisa mendapatkan benefit dikarenakan ada kesamaan dengan account lain
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,cash back saya tidak masuk. saya punya 2 transaksi yang seharusnya mendapatkan cashback.  
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,Tolong di cek kenapa promo cashback saya belum masuk?
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,"cashback saya blm masuk, pembelian voucher es teler 77 , 2x transaksi, mohon bantu"
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,tidak mendapatkan cashback sperti promo yg tertulis
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,"ada 3 cash back yang belum diberikan yaitu cash back angsuran cicilan cash back emoey, cashback voucher grab. saldo cashback sampai saat ini belum bertambah"
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,cashback saya belum muncul.. padahal pesanan sudah selesai.
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,"waktu itu saya menggunakan kode promo HALLOWEEN utk membeli voucher steam seharga 790.000tapi setelah transaksi selesai,  mengapa saya tidak mendapatkan cashback y?"
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,saya mau tanya ttg transaksi trkhir saya utk beli token listrik knp tidak dpt cashback y pdhl sy pk kode promo
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,mau nanya transaksi saya kok cashbacknya nggak masuk ya? ovo sudah saya aktifkan dan sudah saya aktivasi
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,"hbs beli tiket pesawat pake promo, kok cashback nya belum masuk ya"
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,"saya beli pulsa token PLN pake kode promo, tp saat transaksinya selesai, kenapa cashback nya gak saya terima ya"
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,"sejak tokocash berganti OVO, cashback promo tidak pernah masuk, segera tindaklanjuti"
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,cash back plnpasti belum diterima
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,Cashback promo untuk dua transaksi terakhir tidak masuk ke saldo..
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,"saya gak dapat cashback, padahal saya sudah teria chat yg bilang saya dpt cashback"
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,cashback promo belum juga masuk
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,kmrin saya bayar tagihan cicilan sama beli pulsa pakai kode promo GAJIANSERU tpi sampe sekarang belum masuk...
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,ngga dpt cash back ny.. padahal udh masukin kode promo. thx.
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,Sewaktu akan transaksi saya memasukkan kode promo dan setelah itu dijanjikan cash back Rp. 50.000. Namun setelah transaksi berhasil tidak ada cash back sebesar 50.000 ke toko cash saya? 
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,.tadi belanja di petloka seharga diatas 150.000 lalu pake promo potongan ongkir hingga 25.000.namun saat cek di invoice kok gak ada potongannya ya? atau cashback setelaj barang diterima??
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,"Salam,Kemarin saya bertransaksi pembelian pulsa, hrsnya saya mendapat cashback senilai Rp5.000, namun saya kecewa krn tetiba Toko Cash berubah menjadi Ovo daaan CashBack saya berubah menjadi Point Ovo????Kenapa spt itu???"
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,INV/20181102/XVIII/XI/226119140 belum terima cashback
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,hallo.saya mau nanya kok cashback saya dibatalin yah
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,cashback pembayaran tagihan listrik pada tgl 25 okt pkl 16.35 saya blm terima. dgn kode voucher PLNPASTI.
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,cashbacknya tidak masuk toko cash
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,saya habis lakukan 3 transaksi dan tertera untuk cashback saya adalah kupon cashback  namun cash back tersebut belum masuk.
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,cash back belum terima.
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,"saya barusan beli pulsa pln 1juta, tetapi cashback saya blm masuk"
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,tidak menerima cashback promo..dgn kode vocher hallowen
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,pesanan sudah selesai tapi cashbacknya masih belum saya terima
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,knp cash back ga di terima
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,kenapa tidak dapat cash back??
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,cash back pembayaran telkom saya dengan kode SENINHEMAT sebesar 20rb belum masuk2
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,saya melakukan transaksi pulsa menggunakan kode promo tapi kenapa cashbacknya masuk ke akun istri saya??
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,"ada pembelanjaan saya yang belum menerima cashback, padahal transaksi sudah selesai, mohon di cek kembali"
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,"seharusnya transaksi saya dapet cashback, tp sampe skrg tokocash saya masih belum terima cash, tolong di bantu"
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,"saya kmrn melakukan pembayaran tv kabel dan pulsa telepon pake promo, tp kok cashback nya belum saya dapatkan ya? padahal transaksinya sdh berhasil"
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,kenapa cashback saya belum masuk ya?
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,"cashback dari transaksi saya kok belum diterima ya, pembayaran pun sudah terkonfirmasi dari pihak kartu kreditnya"
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,cashback dari promo kejutan pulsa blm di terima
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,"kmrn saya ada order menggunakan pembayaran OVO, katanya mendapatkan cashback tp smp saat ini saya belum mendapatkannya"
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,saya bayar digital bayar angsuran kredit dan bayar cicilan kartu kredit menggunakan kode vocher &#34;cobadulu&#34; kenapa cash back masing2  50.000 tidak saya terima?
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,"saya sudah melakukan pembayaran indihome dan telkom, dan transaksi sudah dinyatakan berhasil, namun cashback promo (TOPED) belum saya terima"
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,"saya mencoba gunakan promo TOPEDCC untuk membayar tagihan kartu kredit BNI saya senilai Rp4,239,243,- dengan potensi cashback sebesar Rp75,000. Sampai saat ini Kamis 1 Nov cashback yang dipromokan belum juga saya terima,"
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,mengapa saya belum menerima cashback dari pembelian listrik pln dengan menggunakan kode voucher plnpasti
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,tdk bisa menggunakan kode promo dibilang account saya tdk memenuhi syarat
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,"cash back promo pln blm masuk , toko cash tidak bertambah padahat transaksi sudah berhasil...."
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,hi..td sy melakukan pembelian tiket kereta dgn memasukkan kode promo. pembelian berhasil tp knp cashback sebesar 36rb blom masuk ya..
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,transaksi pembelian saya sudah selesai tapi kok cashback nya belum masuk
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,Tolong tanya saya hari ini beli tiket kereta dapat cash back 10 % dengan kode promo Toped Rp 34.000. Mengapa cash back di Ovo belum muncul Rp 34.000. Makasih
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,akun saya tidak bisa mengikuti promo cashback
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,cash back dari 2 transaksi kok blum masuk ke toko cash saya ( ovo ) ????
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,cash back saya sebesar Rp. 38ribuan manaa... dr pembayaran PLN
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,Tidak dapat bonus yang masuk ke toko cash setiap pembayaran tagihan
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,cashback voucher deal blm diterima
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,promo TOPEDCC tidak diperoleh customer
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,kode voucher cobadong saat pembayaran tagian pln. tapi cashbacknya tidak dapat
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,saya seharusnya mendapatkan cash back senilai 51 ribu dari voucher yg saya punya dari ttelur. tapi belom masuk
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,tidak dapat benefit promo
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,cashbck byr listrik dan telpon blom trm
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,"saya melakukan pembelian tp kok cashbacknya blm sy trm, terima kasih"
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,saya mau tanya mengapa saya tidak mendapatkan cashback dari pembelian lgsg?
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,belum menerima Cashback padahal sudah sukses pembayarannya
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,saya dua kali melakukan transaksi tp tidak menerima promo
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,"cashback dari transaksi terakhir, belum saya terima."
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,cashback blm masuk dari pembelian marketplace
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,saya blm dapat cashbackbatas transaksi indihome 2 kali pbayaran dan listrik
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,"Cashback tidak masukSaya transaksi 3 kali hari ini, 2 menggunakan kode payday300 dan satu lagi menggunakan tagihanirit tetapi tidak ada satu pun cashback yg masuk. Kenapa?"
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,mw tnya tentang cashback transaksi saya dari no resi...
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,"saya sudah melakukan transaksi berikut, tapi cashback nya belum saya terima. Biasanya setelah bayar, otomatis cash back saya terima"
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,"Tanya, cash bacj, gunakan voucher gajian seru kok blm masuk ya"
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,cashback promo belum saya terima
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,cash back belom masuk tagihan listrik
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,tapi kenapa cashback tidak ada yang masuk
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,mau nanya ttg cashback kemana? kasih info jelas dong?
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,saya tidak mendapatkan cashback promonya sama sekali sampai saat ini.
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,cashback blom diterima.. itu knapa ya ?
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,mba mau nanya ko sy pke promo cashback tp gak pernah masuk ke cashback sy ya mba
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,kak maaf ganggu lagi mao tanya cashback prmbelian kalau udah aktif ovo kemarin knp gak msuk ya kak?
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,cash back belum masuk transaksi sudah selesai
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,belanja dengan kupon cashback tp tidak menerima cashback
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,cashback belum masuk setelah 1x24 jam
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,tolong di bantu kenapa cashbacknya tidak pernah dapat setiap transaksi
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,saya melakukan transaksi dan semestinya saya mendapatkan cashback. tetapi kenapa di Cashback saya tidak masuk
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,cashback GAJIANSERU belum diterima
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,"cashback dinyatakan sudaj di terima, tp tdk ada di tokocash"
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,"saya melakukan transaksi pembelian top ads dengan memasukkan kode EXTRATOPADS, kok bonusnya tidak ada?"
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,"pembelin pulsa listrik hari ini sebesar 500rb dgn promo gajian seru, transaksi sudah berhasil namun cashbacknya belum diterima, knp?"
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,kenapa ada pemotongan untuk cashback ya?
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,belum terima cashbak dari invoice pembelian
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,min mau tanya kok cashback aku ga msuk2 yah uda bbrp hari
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,"Saya bayar telkom tpi Invoice gak keluar, dan saya tidak dapat cashback"
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,cashback promo tiket invoice PHP-E1QJ1-34CY belum diterima
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit, Saya Ada melakukan pembelian Token PLN dgn kode promo dgtoped. Napa blm Ada cash back berupa Ovo points ya?
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,artinya ga ada discount atau benefit apapun kan?Tolong dicek.Saya takut salah atau promo yang salah.
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,cashback dari pembelian pulsa belum masuk
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,cashback promo belum masuk dari transaksi pembayaran bpjs
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,"cashback saya blm masuk, padahal payment sdh berhasil"
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,cashback saya belum masuk ya? transaksi saya udah selesai udah terima barang juga
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,belum mendapatkan cashback..
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,sudah 2kali promo cashback tidak diberikan
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,Cashback belum diterima
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,kenapa belum masuk jg cash back kemarin
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,"cashback saya ga masuk, tolong segera di cek karena uda berhari2.."
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,namun belum menerima benefit cashback.
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,tp kenapa gak masuk cashbacknya
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,sampai saat ini belum mendapat cashback
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,mana ya cashback nya gg masuk2 ke ovo point saya !
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,Tidak menerima cashback.
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,malam. saya ada melakukan transaksi tiketpesawat di tpkopedia. tetapi cashback tokocash belum masuk
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,sy belum mendapat cashback untuk 2 transaksi trakir1 cashback toko dan 1 cashback promp
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,saya 2x transaksi homecredit sama indihome pke kode voucher kanapa cashback tidak masuk ke tokocash
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,cash back tagihan indihome blm masuk
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,mengapa cash back saya belum masuk di ovo saya?
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,cashbacknya kok belum muncul ya? pakai code topedcc
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,cashback pembelian voucher kfc ga msk
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,cashback saya belum masuk ke acount toped saya
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,"kenapa saya beli handphone xiaomi tgl, 15  pake cashback tokopedia 150rb, sdh selesai kok gak kunjung dapat cashback "
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,Cashback belum masuk ke tokocash. Atas pembelian terakhir yaitu pemnayaran tagihan indihome.
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,.saya sudah transaksi bli tiket pesawat dgn promo cashback knp blm masuk
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,cash back promo qtas pembelian terakhir  blm saya terima
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,benefit cashback belum masuk di tokocash
promo_transaksi_berhasil_tapi_tidak_mendapat_benefit,pd transaksi trakhir dana cash back blm masuk sdh  1 minggu spertiy
